Lon,Lat,Mask,Conf,brt_t13(K),frp(MW),line,sample,Sat,YearDay,Hour
32.853230,4.354123,9,82,328.984131,12.792879,157,1573,NDE,2018312,1111
32.846317,4.353078,9,87,334.821045,18.448492,157,1574,NDE,2018312,1111
32.078396,4.236613,7,28,317.446198,4.948637,157,1685,NDE,2018312,1111
31.445536,4.140462,8,52,312.541138,4.638285,157,1775,NDE,2018312,1111
32.077408,4.243263,8,39,315.945251,3.868695,158,1685,NDE,2018312,1111
31.258341,4.118886,9,94,346.658081,35.629250,158,1801,NDE,2018312,1111
32.492092,4.313009,8,67,316.610718,5.132284,159,1625,NDE,2018312,1111
33.467789,4.466530,8,67,321.265625,8.068046,160,1483,NDE,2018312,1111
31.928389,4.233627,8,75,321.755493,9.127929,160,1705,NDE,2018312,1111
31.263283,4.131226,8,71,326.681763,13.966198,160,1799,NDE,2018312,1111
31.969278,4.246696,8,71,318.661011,7.779937,161,1699,NDE,2018312,1111
32.398632,4.319000,8,79,330.246704,14.027023,162,1637,NDE,2018312,1111
32.003143,4.258687,8,69,327.456848,12.009871,162,1694,NDE,2018312,1111
32.597855,4.355989,8,78,325.413971,11.265300,163,1608,NDE,2018312,1111
32.631371,4.367833,9,80,328.104248,12.168526,164,1603,NDE,2018312,1111
32.596859,4.362621,9,80,328.039581,12.905827,164,1608,NDE,2018312,1111
31.473583,4.191219,9,81,326.408112,12.333841,164,1769,NDE,2018312,1111
31.466524,4.190139,9,98,355.671631,47.099060,164,1770,NDE,2018312,1111
31.635592,4.222929,8,39,308.889832,2.617761,165,1746,NDE,2018312,1111
31.465473,4.196851,8,40,316.204010,5.317732,165,1770,NDE,2018312,1111
31.458372,4.195756,9,86,332.382660,17.526691,165,1771,NDE,2018312,1111
31.451235,4.194662,9,84,329.481720,15.098094,165,1772,NDE,2018312,1111
31.415546,4.189185,9,80,325.096313,12.014012,165,1777,NDE,2018312,1111
31.428822,4.198106,8,51,313.891602,4.200129,166,1775,NDE,2018312,1111
32.414288,4.355295,8,65,332.365875,13.541779,167,1634,NDE,2018312,1111
32.190788,4.334944,9,87,336.304047,21.307821,169,1666,NDE,2018312,1111
32.044903,4.312678,8,45,320.700470,6.087668,169,1687,NDE,2018312,1111
32.141216,4.334120,8,71,319.185059,7.533261,170,1673,NDE,2018312,1111
32.043900,4.319327,8,75,321.564331,7.046429,170,1687,NDE,2018312,1111
32.036953,4.318269,8,73,320.349701,6.366721,170,1688,NDE,2018312,1111
32.319386,4.374842,9,85,332.568115,16.486156,172,1647,NDE,2018312,1111
32.312469,4.373793,9,88,337.709198,21.693661,172,1648,NDE,2018312,1111
32.146137,4.348452,8,69,317.843964,6.432671,172,1672,NDE,2018312,1111
32.311485,4.380433,8,69,318.761688,6.827479,173,1648,NDE,2018312,1111
31.873436,4.313854,8,70,317.953278,7.162621,173,1711,NDE,2018312,1111
31.948429,4.338850,8,60,313.170837,4.173602,175,1700,NDE,2018312,1111
31.885447,4.329319,8,53,314.783691,4.810988,175,1709,NDE,2018312,1111
31.497824,4.270519,8,76,320.874146,7.951532,175,1764,NDE,2018312,1111
31.490730,4.269438,9,89,337.983734,22.922430,175,1765,NDE,2018312,1111
32.929596,4.493729,8,31,320.043457,5.749240,176,1557,NDE,2018312,1111
32.335293,4.403759,8,65,328.353271,10.765551,176,1643,NDE,2018312,1111
32.134346,4.373110,9,90,340.129211,23.260326,176,1672,NDE,2018312,1111
32.127419,4.372056,8,46,318.026489,5.293551,176,1673,NDE,2018312,1111
31.496351,4.275221,8,38,317.454865,5.191083,176,1763,NDE,2018312,1111
31.489256,4.274126,9,92,342.983032,28.013109,176,1764,NDE,2018312,1111
32.340210,4.418083,7,25,326.088074,8.460625,178,1642,NDE,2018312,1111
32.892017,4.508426,8,45,318.379089,4.101614,179,1562,NDE,2018312,1111
32.207676,4.404711,8,71,320.163574,6.522377,179,1661,NDE,2018312,1111
31.592531,4.310602,8,47,313.695679,3.899591,179,1749,NDE,2018312,1111
29.808760,4.033445,8,71,313.359589,7.633405,179,1987,NDE,2018312,1111
31.355991,4.288013,8,64,313.323792,4.646695,181,1782,NDE,2018312,1111
32.343136,4.445681,8,69,323.752686,7.945144,182,1641,NDE,2018312,1111
31.190289,4.269443,8,54,309.532440,4.361032,182,1805,NDE,2018312,1111
31.595568,4.338483,8,60,316.337738,4.837163,183,1748,NDE,2018312,1111
31.566225,4.340851,9,83,329.768799,14.551239,184,1752,NDE,2018312,1111
32.843605,4.548618,9,98,356.688965,45.524994,186,1568,NDE,2018312,1111
32.463570,4.491098,9,94,348.851624,33.414272,186,1623,NDE,2018312,1111
32.456661,4.490051,9,84,332.489746,15.234053,186,1624,NDE,2018312,1111
32.366806,4.476426,9,87,336.607422,16.840034,186,1637,NDE,2018312,1111
31.365219,4.323878,8,76,334.852722,18.929331,186,1780,NDE,2018312,1111
32.821865,4.552118,8,69,328.291595,14.088363,187,1571,NDE,2018312,1111
32.469479,4.498780,8,60,322.497803,8.585357,187,1622,NDE,2018312,1111
32.462574,4.497733,9,95,350.093079,35.698250,187,1623,NDE,2018312,1111
32.455662,4.496686,9,86,334.478516,17.176908,187,1624,NDE,2018312,1111
31.577354,4.363113,9,80,325.476776,9.454213,187,1750,NDE,2018312,1111
31.570257,4.362030,9,82,327.612823,10.990306,187,1751,NDE,2018312,1111
32.468487,4.505414,9,88,338.631744,21.724646,188,1622,NDE,2018312,1111
31.270317,4.323172,8,69,315.068878,7.707620,188,1793,NDE,2018312,1111
31.362177,4.344072,9,90,338.542145,22.736696,189,1780,NDE,2018312,1111
31.368256,4.351893,9,83,328.054657,13.064417,190,1779,NDE,2018312,1111
32.444767,4.522177,8,54,320.390381,5.973836,191,1625,NDE,2018312,1111
32.430950,4.520084,9,80,328.084290,12.395597,191,1627,NDE,2018312,1111
32.823132,4.586000,8,43,323.248962,8.887927,192,1569,NDE,2018312,1111
32.436188,4.527437,9,91,342.940765,25.147154,192,1625,NDE,2018312,1111
32.793480,4.595097,8,57,315.462799,4.724558,194,1573,NDE,2018312,1111
32.217731,4.521389,9,93,345.682404,30.894409,196,1656,NDE,2018312,1111
31.495956,4.417869,8,50,316.697021,4.675996,197,1759,NDE,2018312,1111
32.084038,4.514568,8,65,316.261322,5.557800,198,1675,NDE,2018312,1111
32.719433,4.617824,9,98,355.662567,42.870754,199,1583,NDE,2018312,1111
31.593140,4.446470,8,54,315.451416,4.350647,199,1745,NDE,2018312,1111
32.199875,4.545853,9,81,334.162018,19.780706,200,1658,NDE,2018312,1111
32.198879,4.552496,8,69,318.673584,8.127011,201,1658,NDE,2018312,1111
32.074043,4.533437,8,46,317.753326,5.425352,201,1676,NDE,2018312,1111
31.619350,4.464172,8,60,319.845215,7.385632,201,1741,NDE,2018312,1111
31.591141,4.459865,8,36,317.361633,4.928790,201,1745,NDE,2018312,1111
32.073036,4.540078,8,73,321.325195,7.440810,202,1676,NDE,2018312,1111
30.143883,4.244728,8,61,308.637268,4.029064,202,1941,NDE,2018312,1111
27.761389,3.873653,8,61,305.093475,4.203280,202,2214,NDE,2018312,1111
32.784733,4.694909,8,67,319.045441,7.582840,209,1571,NDE,2018312,1111
31.275043,4.478101,8,69,316.006927,6.648585,211,1787,NDE,2018312,1111
31.267923,4.477006,8,48,313.952179,4.837519,211,1788,NDE,2018312,1111
29.906189,4.265044,8,68,312.016113,6.306881,211,1969,NDE,2018312,1111
31.251472,4.488265,8,60,316.796936,6.851023,213,1790,NDE,2018312,1111
32.184113,4.644602,8,75,329.565674,14.244802,215,1657,NDE,2018312,1111
32.170258,4.642496,8,70,327.511292,11.518903,215,1659,NDE,2018312,1111
32.805470,4.745537,8,65,319.825348,7.009656,216,1567,NDE,2018312,1111
32.798553,4.744493,8,62,318.858612,6.475484,216,1568,NDE,2018312,1111
32.169258,4.649139,9,94,366.007263,61.296997,216,1659,NDE,2018312,1111
30.082869,4.328785,8,63,309.555573,4.372110,216,1946,NDE,2018312,1111
30.075041,4.327576,8,73,316.224640,8.515718,216,1947,NDE,2018312,1111
30.206730,4.355145,8,76,319.038391,9.997633,217,1930,NDE,2018312,1111
32.208836,4.668739,9,100,399.151459,154.437180,218,1653,NDE,2018312,1111
32.201904,4.667687,8,42,321.610077,7.459675,218,1654,NDE,2018312,1111
31.791265,4.605152,9,85,331.850037,16.699741,218,1713,NDE,2018312,1111
32.214764,4.676433,8,68,327.505737,11.781647,219,1652,NDE,2018312,1111
32.207836,4.675381,9,86,333.950989,16.921591,219,1653,NDE,2018312,1111
32.166260,4.669070,9,94,369.633240,68.012711,219,1659,NDE,2018312,1111
32.159325,4.668018,9,87,390.931976,125.223419,219,1660,NDE,2018312,1111
31.964846,4.638374,9,80,326.662689,14.658897,219,1688,NDE,2018312,1111
30.985460,4.488987,8,67,314.222961,6.576881,219,1826,NDE,2018312,1111
30.204590,4.369139,8,79,321.538269,11.831121,219,1930,NDE,2018312,1111
32.172188,4.676765,9,100,381.462616,96.314644,220,1658,NDE,2018312,1111
32.165260,4.675714,9,96,352.557159,38.098202,220,1659,NDE,2018312,1111
32.158325,4.674662,8,78,337.848083,20.952389,220,1660,NDE,2018312,1111
31.963837,4.645022,9,86,333.899506,21.204681,220,1688,NDE,2018312,1111
31.810244,4.621676,8,71,318.373566,6.282314,220,1710,NDE,2018312,1111
31.429634,4.563736,8,65,319.941193,6.319109,220,1764,NDE,2018312,1111
31.422552,4.562659,8,73,322.088806,8.041120,220,1765,NDE,2018312,1111
32.178116,4.684460,9,89,339.784485,22.011652,221,1657,NDE,2018312,1111
32.171188,4.683410,9,100,414.796478,219.066895,221,1658,NDE,2018312,1111
32.164261,4.682358,9,100,370.206238,70.631226,221,1659,NDE,2018312,1111
32.184048,4.692155,8,61,328.200073,11.476159,222,1656,NDE,2018312,1111
32.177116,4.691103,9,91,342.082916,25.340435,222,1657,NDE,2018312,1111
32.170189,4.690053,8,56,322.427399,8.796421,222,1658,NDE,2018312,1111
31.454281,4.593543,9,90,339.488312,22.733339,224,1759,NDE,2018312,1111
31.447205,4.592455,8,66,319.872192,5.783128,224,1760,NDE,2018312,1111
32.181000,4.711775,8,53,319.946564,6.530260,225,1655,NDE,2018312,1111
32.174068,4.710719,9,83,329.841064,14.521173,225,1656,NDE,2018312,1111
31.453274,4.600260,8,60,317.050903,4.110413,225,1759,NDE,2018312,1111
32.172070,4.724004,9,92,344.349152,28.752975,227,1656,NDE,2018312,1111
32.165138,4.722950,9,100,360.155731,52.642174,227,1657,NDE,2018312,1111
31.810257,4.668739,9,82,327.700623,13.467184,227,1708,NDE,2018312,1111
31.158558,4.568574,9,92,343.658752,31.439466,227,1800,NDE,2018312,1111
32.586082,4.793607,8,67,317.055847,7.266766,228,1596,NDE,2018312,1111
32.164143,4.729592,8,64,320.367493,8.816224,228,1657,NDE,2018312,1111
31.300787,4.597400,8,74,320.148438,8.468773,228,1780,NDE,2018312,1111
32.557423,4.796058,8,48,312.119812,4.643286,229,1600,NDE,2018312,1111
31.026615,4.562065,9,81,326.701263,13.969587,229,1818,NDE,2018312,1111
31.019396,4.560952,9,92,343.532593,31.370331,229,1819,NDE,2018312,1111
32.134407,4.738660,8,70,320.862427,9.867106,230,1661,NDE,2018312,1111
32.127472,4.737605,9,88,336.264679,22.376633,230,1662,NDE,2018312,1111
31.744244,4.679111,9,96,352.221619,39.368378,230,1717,NDE,2018312,1111
31.011126,4.566624,8,65,314.789917,5.945772,230,1820,NDE,2018312,1111
32.596931,4.815614,8,34,310.801025,4.402450,231,1594,NDE,2018312,1111
31.651922,4.671834,8,73,319.348145,6.760272,231,1730,NDE,2018312,1111
31.784262,4.698859,9,82,327.849030,12.802072,232,1711,NDE,2018312,1111
32.117538,4.756486,9,87,362.100555,57.779118,233,1663,NDE,2018312,1111
31.593534,4.676588,8,51,316.482697,4.973594,233,1738,NDE,2018312,1111
32.116535,4.763132,9,83,350.789673,39.144722,234,1663,NDE,2018312,1111
29.899208,4.423206,9,87,331.939606,23.188814,234,1966,NDE,2018312,1111
32.115532,4.769777,9,93,358.812714,51.250381,235,1663,NDE,2018312,1111
32.114532,4.776423,9,100,372.785828,78.543732,236,1663,NDE,2018312,1111
32.107597,4.775370,9,100,360.116241,53.757370,236,1664,NDE,2018312,1111
32.113533,4.783068,9,96,352.152069,41.093174,237,1663,NDE,2018312,1111
32.106594,4.782016,8,68,330.200348,16.630064,237,1664,NDE,2018312,1111
31.695072,4.719400,8,63,318.796539,5.658623,237,1723,NDE,2018312,1111
25.766916,3.801230,8,69,310.494507,8.859319,237,2452,NDE,2018312,1111
31.686020,4.731682,8,58,317.082886,4.618878,239,1724,NDE,2018312,1111
31.467461,4.698489,9,100,381.001221,94.554176,239,1755,NDE,2018312,1111
31.460373,4.697413,9,86,333.887329,12.473348,239,1756,NDE,2018312,1111
30.928896,4.616566,8,38,308.249969,3.394977,239,1830,NDE,2018312,1111
31.465899,4.703343,9,87,334.871277,14.006825,240,1754,NDE,2018312,1111
25.769384,3.795183,8,42,306.959991,5.513193,241,2451,NDE,2018312,1111
31.717386,4.755691,8,77,323.720428,8.694911,242,1718,NDE,2018312,1111
31.710382,4.754616,9,86,333.954163,17.327879,242,1719,NDE,2018312,1111
31.428446,4.711300,9,89,338.610229,19.656229,242,1759,NDE,2018312,1111
31.421347,4.710204,9,90,340.828949,22.444111,242,1760,NDE,2018312,1111
31.716370,4.762356,9,86,334.353790,17.070944,243,1718,NDE,2018312,1111
31.709368,4.761287,9,100,374.089050,80.125168,243,1719,NDE,2018312,1111
32.595905,4.909860,8,49,315.669678,8.039137,245,1591,NDE,2018312,1111
31.608931,4.759570,9,90,340.350342,23.952168,245,1733,NDE,2018312,1111
30.177118,4.552597,8,76,318.755890,10.596831,247,1928,NDE,2018312,1111
31.379696,4.745018,8,67,318.150787,4.658312,248,1765,NDE,2018312,1111
31.850224,4.823707,8,63,321.378906,5.639988,249,1698,NDE,2018312,1111
31.843246,4.822648,9,100,366.099762,61.199623,249,1699,NDE,2018312,1111
30.932884,4.683402,8,78,324.468903,12.993289,249,1827,NDE,2018312,1111
31.391880,4.760623,9,91,341.036591,23.856564,250,1763,NDE,2018312,1111
31.712254,4.836803,7,29,321.001068,4.793381,254,1717,NDE,2018312,1111
31.359322,4.783140,8,34,314.511902,2.336479,254,1767,NDE,2018312,1111
31.781281,4.854105,8,64,319.334747,4.975214,255,1707,NDE,2018312,1111
31.697206,4.841344,8,30,322.981110,6.555892,255,1719,NDE,2018312,1111
31.683174,4.839216,9,84,330.708344,13.364753,255,1721,NDE,2018312,1111
31.702633,4.848202,8,66,324.814850,7.604653,256,1717,NDE,2018312,1111
31.695620,4.847122,9,86,334.496124,15.847075,256,1718,NDE,2018312,1111
31.855455,4.878444,9,92,343.209137,24.268124,257,1695,NDE,2018312,1111
31.848473,4.877374,9,89,337.945679,18.795158,257,1696,NDE,2018312,1111
31.091167,4.760753,8,42,310.315216,4.024251,257,1803,NDE,2018312,1111
32.520000,4.986383,9,85,340.866852,28.797800,258,1599,NDE,2018312,1111
32.513084,4.985336,7,0,329.908173,18.198372,258,1600,NDE,2018312,1111
32.512085,4.991974,8,49,313.320099,7.398302,259,1600,NDE,2018312,1111
31.439034,4.828217,9,89,338.162109,20.468300,259,1754,NDE,2018312,1111
31.719618,4.878094,9,85,332.414398,15.850532,260,1714,NDE,2018312,1111
31.423843,4.832743,8,59,319.353424,5.227096,260,1756,NDE,2018312,1111
31.718613,4.884768,8,77,324.148926,9.633118,261,1714,NDE,2018312,1111
30.933842,4.771102,8,48,311.281708,3.297273,262,1824,NDE,2018312,1111
30.926550,4.769977,8,54,312.196747,3.706103,262,1825,NDE,2018312,1111
30.845533,4.764440,8,40,309.280457,3.298159,263,1836,NDE,2018312,1111
31.797525,4.930896,8,61,327.005310,8.604802,266,1702,NDE,2018312,1111
31.790543,4.929838,8,54,324.950745,7.537150,266,1703,NDE,2018312,1111
31.685532,4.913838,8,74,333.374481,14.619900,266,1718,NDE,2018312,1111
31.678513,4.912765,8,77,332.739349,14.274364,266,1719,NDE,2018312,1111
31.684521,4.920506,9,99,357.778015,45.420677,267,1718,NDE,2018312,1111
31.683514,4.927183,9,93,345.404755,28.196413,268,1718,NDE,2018312,1111
31.072767,4.834033,8,48,311.020905,3.444052,268,1804,NDE,2018312,1111
31.682503,4.933853,9,100,362.292633,55.632915,269,1718,NDE,2018312,1111
31.757524,4.958891,8,74,328.419434,9.330575,271,1707,NDE,2018312,1111
31.750534,4.957831,9,94,348.473053,30.816235,271,1708,NDE,2018312,1111
31.743540,4.956764,9,94,348.415619,30.911983,271,1709,NDE,2018312,1111
31.736542,4.955708,9,94,346.717834,30.496552,271,1710,NDE,2018312,1111
31.729530,4.954639,9,100,378.615967,91.425339,271,1711,NDE,2018312,1111
31.141533,4.865266,8,79,325.780609,11.533328,271,1794,NDE,2018312,1111
31.134361,4.864176,9,100,376.660004,91.242470,271,1795,NDE,2018312,1111
30.487926,4.765653,8,61,311.337799,4.949853,271,1883,NDE,2018312,1111
31.748814,4.963323,9,89,338.688110,18.901434,272,1707,NDE,2018312,1111
31.741825,4.962256,9,85,337.013641,16.857485,272,1708,NDE,2018312,1111
31.727819,4.960104,9,100,400.544647,160.215530,272,1710,NDE,2018312,1111
31.720816,4.959027,9,98,355.536316,43.893742,272,1711,NDE,2018312,1111
31.140209,4.869480,9,93,345.982544,31.985527,272,1793,NDE,2018312,1111
31.133043,4.868371,9,100,360.660004,55.373459,272,1794,NDE,2018312,1111
30.487274,4.767703,8,64,311.768127,5.314976,272,1882,NDE,2018312,1111
31.726809,4.966767,8,50,330.072296,12.941476,273,1710,NDE,2018312,1111
31.719814,4.965695,9,100,376.425812,85.916687,273,1711,NDE,2018312,1111
31.725809,4.973437,9,94,380.830750,96.015190,274,1710,NDE,2018312,1111
31.718811,4.972363,9,94,348.065918,33.202198,274,1711,NDE,2018312,1111
31.606581,4.955152,8,65,323.741425,6.761892,274,1727,NDE,2018312,1111
26.300346,4.117270,8,76,316.921173,12.965548,275,2387,NDE,2018312,1111
26.291754,4.115859,8,64,311.652496,8.409111,275,2388,NDE,2018312,1111
31.730787,4.987836,9,82,337.739471,20.092234,276,1709,NDE,2018312,1111
26.342295,4.133243,8,65,308.802246,6.649303,276,2382,NDE,2018312,1111
31.743773,4.996636,7,29,323.904053,7.009072,277,1707,NDE,2018312,1111
30.338539,4.779850,8,59,308.437927,4.001886,277,1901,NDE,2018312,1111
27.539490,4.344728,8,50,303.326141,3.684147,278,2229,NDE,2018312,1111
30.842085,4.878889,8,44,313.794800,3.980987,280,1833,NDE,2018312,1111
30.855652,4.887939,8,72,318.793365,7.414959,281,1831,NDE,2018312,1111
27.521282,4.366810,8,66,308.479248,5.956861,281,2231,NDE,2018312,1111
31.710737,5.025691,9,100,361.035217,54.667171,282,1711,NDE,2018312,1111
26.927225,4.280888,8,67,309.643921,7.254150,282,2310,NDE,2018312,1111
31.279142,4.966676,8,34,315.241638,5.453512,283,1772,NDE,2018312,1111
31.271997,4.965587,9,100,364.976349,64.847420,283,1773,NDE,2018312,1111
31.270977,4.972304,8,77,323.209015,11.146237,284,1773,NDE,2018312,1111
30.822252,4.910676,8,69,316.132477,6.259048,285,1835,NDE,2018312,1111
31.453503,5.013856,9,89,338.802856,21.942421,286,1747,NDE,2018312,1111
30.113974,4.809284,8,47,304.476166,3.463328,286,1929,NDE,2018312,1111
27.435505,4.395096,8,50,309.154755,6.069323,286,2242,NDE,2018312,1111
30.128391,4.818644,9,84,327.595764,18.667805,287,1927,NDE,2018312,1111
30.120649,4.817461,9,90,337.205536,28.912367,287,1928,NDE,2018312,1111
30.129023,4.819838,8,63,307.650024,4.790824,288,1926,NDE,2018312,1111
30.121292,4.818621,9,93,344.127869,38.132408,288,1927,NDE,2018312,1111
27.436184,4.394492,8,54,312.696075,8.335254,289,2241,NDE,2018312,1111
27.153063,4.356613,8,67,309.742920,6.789414,290,2279,NDE,2018312,1111
30.340199,4.874344,8,59,307.496765,4.143775,291,1898,NDE,2018312,1111
31.851410,5.135083,8,60,324.939301,8.046673,295,1688,NDE,2018312,1111
30.732067,4.963348,8,44,309.799591,3.218075,295,1845,NDE,2018312,1111
32.439697,5.231327,8,76,323.613220,10.758528,296,1603,NDE,2018312,1111
32.432777,5.230279,9,100,362.518951,57.833191,296,1604,NDE,2018312,1111
28.691887,4.652301,9,85,326.948456,22.730728,296,2097,NDE,2018312,1111
26.057537,4.231555,8,60,306.775909,5.922821,296,2411,NDE,2018312,1111
25.411482,4.136397,8,73,314.626160,14.294485,297,2479,NDE,2018312,1111
26.603029,4.355060,8,55,306.116821,4.479045,300,2347,NDE,2018312,1111
31.168222,5.071892,8,64,316.317413,6.230032,301,1784,NDE,2018312,1111
31.161060,5.070805,8,58,315.563354,5.975721,301,1785,NDE,2018312,1111
28.857136,4.716502,8,66,307.708679,5.708031,301,2078,NDE,2018312,1111
26.601755,4.363731,8,66,309.420654,6.716087,301,2347,NDE,2018312,1111
32.426804,5.270103,8,44,319.795105,7.816734,302,1604,NDE,2018312,1111
31.145700,5.075355,9,95,349.372375,38.316078,302,1787,NDE,2018312,1111
31.138521,5.074258,8,79,324.478363,11.631362,302,1788,NDE,2018312,1111
31.081114,5.065507,9,91,341.895050,28.459066,302,1796,NDE,2018312,1111
28.953485,4.739024,8,47,303.845917,4.196409,302,2067,NDE,2018312,1111
25.512964,4.200788,8,54,313.041840,11.441491,302,2468,NDE,2018312,1111
31.080080,5.072258,9,94,348.193237,36.557144,303,1796,NDE,2018312,1111
32.417068,5.281544,8,67,321.186279,8.507618,304,1604,NDE,2018312,1111
28.954214,4.740731,8,52,304.968353,4.623952,304,2066,NDE,2018312,1111
28.901392,4.732237,8,72,312.408203,9.022812,304,2072,NDE,2018312,1111
31.027388,5.075333,9,94,347.810883,36.122776,305,1802,NDE,2018312,1111
27.546848,4.528686,8,66,309.257355,5.912018,306,2222,NDE,2018312,1111
30.376768,4.988036,8,67,315.969055,8.117805,307,1890,NDE,2018312,1111
30.369225,4.986861,8,76,317.753448,9.521264,307,1891,NDE,2018312,1111
28.906700,4.755922,8,66,307.597931,5.856819,307,2071,NDE,2018312,1111
25.514488,4.202883,8,69,311.226685,10.157235,307,2467,NDE,2018312,1111
30.383257,4.996120,8,65,322.071747,11.744601,308,1889,NDE,2018312,1111
28.931984,4.767560,8,50,303.650726,3.709242,308,2068,NDE,2018312,1111
28.905542,4.763355,8,49,303.840149,3.492338,308,2071,NDE,2018312,1111
28.966099,4.780567,8,67,308.103577,6.405088,309,2064,NDE,2018312,1111
30.366007,5.007585,8,52,311.571564,6.031799,310,1891,NDE,2018312,1111
30.273882,5.000359,8,53,304.738739,3.305318,311,1903,NDE,2018312,1111
30.266287,4.999178,9,83,325.251312,16.495642,311,1904,NDE,2018312,1111
27.681334,4.591709,8,47,302.784485,2.669926,311,2202,NDE,2018312,1111
29.056215,4.832548,8,65,307.406525,6.447903,314,2053,NDE,2018312,1111
31.702873,5.261283,8,43,328.451569,8.166379,317,1705,NDE,2018312,1111
31.695879,5.260218,8,48,327.594055,8.354076,317,1706,NDE,2018312,1111
28.698088,4.799609,8,74,313.531372,9.402236,317,2093,NDE,2018312,1111
31.708860,5.269008,9,89,342.825500,21.341784,318,1704,NDE,2018312,1111
